"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"70 - 79","TG",202020,0,45,0,0,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202021,0,45,0,0,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202022,0,45,0,0,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202023,0,45,0,0,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TG",202024,0,45,NA,NA,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202025,0,45,0,0,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202026,0,45,0,0,22373,0,201.14,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202027,1,46,0.111,11.1,22373,4.47,205.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202028,2,48,0.25,25,22373,8.94,214.54,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202029,1,49,0.045,4.5,22373,4.47,219.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202030,0,49,0,0,22373,0,219.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202031,0,49,0,0,22373,0,219.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202032,0,49,0,0,22373,0,219.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202033,0,49,0,0,22373,0,219.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202034,0,49,0,0,22373,0,219.01,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202035,1,50,0.048,4.8,22373,4.47,223.48,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202036,2,52,0.154,15.4,22373,8.94,232.42,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202037,1,53,0.02,2,22373,4.47,236.89,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202038,8,61,0.182,18.2,22373,35.76,272.65,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202039,1,62,0.038,3.8,22373,4.47,277.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TG",202040,4,66,0.067,6.7,22373,17.88,295,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202041,6,72,0.04,4,22373,26.82,321.82,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202042,40,112,0.108,10.8,22373,178.79,500.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202043,53,165,0.063,6.3,22373,236.89,737.5,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202044,70,235,0.062,6.2,22373,312.88,1050.37,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202045,62,297,0.06,6,22373,277.12,1327.49,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202046,56,353,0.069,6.9,22373,250.3,1577.79,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202047,37,390,0.047,4.7,22373,165.38,1743.17,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202048,49,439,0.059,5.9,22373,219.01,1962.19,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202049,56,495,0.056,5.6,22373,250.3,2212.49,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202050,54,549,0.044,4.4,22373,241.36,2453.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202051,90,639,0.069,6.9,22373,402.27,2856.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202052,73,712,0.081,8.1,22373,326.29,3182.41,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202053,60,772,0.076,7.6,22373,268.18,3450.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202101,41,813,0.053,5.3,22373,183.26,3633.84,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202102,28,841,0.069,6.9,22373,125.15,3759,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202103,11,852,0.031,3.1,22373,49.17,3808.16,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202104,12,864,0.04,4,22373,53.64,3861.8,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202105,12,876,0.058,5.8,22373,53.64,3915.43,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202106,13,889,0.065,6.5,22373,58.11,3973.54,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202107,15,904,0.06,6,22373,67.05,4040.58,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TG",202108,8,912,0.043,4.3,22373,35.76,4076.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","TG",202109,13,925,0.055,5.5,22373,58.11,4134.45,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","TG",202110,13,938,0.057,5.7,22373,58.11,4192.55,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","TG",202111,11,949,0.041,4.1,22373,49.17,4241.72,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","TG",202112,5,954,0.054,5.4,22373,22.35,4264.07,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202009,3,3,0.5,50,36178,8.29,8.29,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202010,3,6,0.045,4.5,36178,8.29,16.58,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202011,59,65,0.167,16.7,36178,163.08,179.67,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202012,116,181,0.147,14.7,36178,320.64,500.3,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202013,129,310,0.149,14.9,36178,356.57,856.87,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202014,58,368,0.117,11.7,36178,160.32,1017.19,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202015,31,399,0.097,9.7,36178,85.69,1102.88,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202016,13,412,0.089,8.9,36178,35.93,1138.81,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202017,5,417,0.048,4.8,36178,13.82,1152.63,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202018,4,421,0.071,7.1,36178,11.06,1163.69,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202019,5,426,0.179,17.9,36178,13.82,1177.51,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202020,4,430,0.211,21.1,36178,11.06,1188.57,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202021,2,432,0.087,8.7,36178,5.53,1194.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202022,0,432,0,0,36178,0,1194.1,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202023,1,433,0.5,50,36178,2.76,1196.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","TI",202024,0,433,0,0,36178,0,1196.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202025,1,434,0.2,20,36178,2.76,1199.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202026,0,434,0,0,36178,0,1199.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202027,0,434,0,0,36178,0,1199.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202028,1,435,0.04,4,36178,2.76,1202.39,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202029,1,436,0.03,3,36178,2.76,1205.15,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202030,1,437,0.083,8.3,36178,2.76,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202031,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202032,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202033,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202034,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202035,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202036,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202037,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202038,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202039,0,437,0,0,36178,0,1207.92,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","TI",202040,5,442,0.114,11.4,36178,13.82,1221.74,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202041,7,449,0.03,3,36178,19.35,1241.09,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202042,24,473,0.038,3.8,36178,66.34,1307.42,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202043,89,562,0.059,5.9,36178,246.01,1553.43,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202044,127,689,0.057,5.7,36178,351.04,1904.47,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202045,155,844,0.07,7,36178,428.44,2332.91,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202046,186,1030,0.088,8.8,36178,514.12,2847.03,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202047,143,1173,0.086,8.6,36178,395.27,3242.3,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202048,116,1289,0.077,7.7,36178,320.64,3562.94,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202049,125,1414,0.079,7.9,36178,345.51,3908.45,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202050,158,1572,0.087,8.7,36178,436.73,4345.18,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202051,118,1690,0.069,6.9,36178,326.17,4671.35,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-51",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202052,170,1860,0.104,10.4,36178,469.9,5141.25,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-52",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202053,137,1997,0.085,8.5,36178,378.68,5519.93,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-53",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202101,111,2108,0.092,9.2,36178,306.82,5826.75,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-01",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202102,60,2168,0.088,8.8,36178,165.85,5992.59,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-02",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202103,37,2205,0.084,8.4,36178,102.27,6094.86,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-03",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202104,11,2216,0.038,3.8,36178,30.41,6125.27,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-04",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202105,13,2229,0.041,4.1,36178,35.93,6161.2,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-05",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202106,27,2256,0.094,9.4,36178,74.63,6235.83,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-06",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202107,20,2276,0.074,7.4,36178,55.28,6291.12,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-07",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","TI",202108,31,2307,0.097,9.7,36178,85.69,6376.8,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-08",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","TI",202109,31,2338,0.088,8.8,36178,85.69,6462.49,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-09",TRUE,TRUE,TRUE,TRUE,FALSE
"70 - 79","TI",202110,47,2385,0.093,9.3,36178,129.91,6592.4,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-10",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","TI",202111,29,2414,0.058,5.8,36178,80.16,6672.56,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-11",TRUE,TRUE,TRUE,TRUE,TRUE
"70 - 79","TI",202112,5,2419,0.028,2.8,36178,13.82,6686.38,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2021-12",FALSE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202009,0,0,NA,NA,3418,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202010,0,0,NA,NA,3418,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202011,0,0,NA,NA,3418,0,0,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202012,6,6,0.316,31.6,3418,175.54,175.54,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202013,5,11,0.156,15.6,3418,146.28,321.83,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202014,2,13,0.143,14.3,3418,58.51,380.34,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202015,1,14,0.125,12.5,3418,29.26,409.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202016,0,14,0,0,3418,0,409.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202017,0,14,0,0,3418,0,409.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202018,0,14,0,0,3418,0,409.6,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202019,1,15,0.5,50,3418,29.26,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202020,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202021,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202022,0,15,NA,NA,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202023,0,15,NA,NA,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"70 - 79","UR",202024,0,15,NA,NA,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202025,0,15,NA,NA,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202026,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202027,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202028,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202029,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202030,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202031,0,15,0,0,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202032,0,15,NA,NA,3418,0,438.85,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202033,1,16,0.111,11.1,3418,29.26,468.11,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202034,2,18,0.333,33.3,3418,58.51,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202035,0,18,0,0,3418,0,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202036,0,18,0,0,3418,0,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202037,0,18,0,0,3418,0,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202038,0,18,0,0,3418,0,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202039,0,18,0,0,3418,0,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"70 - 79","UR",202040,0,18,0,0,3418,0,526.62,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"70 - 79","UR",202041,1,19,0.038,3.8,3418,29.26,555.88,"COVID19Cases","altersklasse_covid19","2021-03-24_07-49-49","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
